citing_index	cited_index	depth	citing_opinion_id	cited_opinion_id	citing_decision_name	court	docket_id	cluster_id	cited_decision_name	overruled	notes
39	6	4	2764117	98932	Sherrer v. Sherrer,334 U.S. 343  (1948)	scotus	2618367	2764117	Chicago Life Insurance v. Cherry (1917)	no	
39	7	4	2764117	101758	Sherrer v. Sherrer,334 U.S. 343  (1948)	scotus	2618367	2764117	Baldwin v. Iowa State Traveling Men's Assn. (1931)	no	
39	8	4	2764117	103264	Sherrer v. Sherrer,334 U.S. 343  (1948)	scotus	2618367	2764117	Chicot County Drainage District v. Baxter State Bank (1940)	no	
40	0	7	104704	104459	Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)	scotus	408441	104704	Caldarola v. Eckert (1947)	no	
40	1	5	104704	104320	Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)	scotus	408441	104704	Hust v. Moore-McCormack Lines, Inc. (1946)	yes	
40	2	3	104704	1476725	Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)	scotus	408441	104704	McAllister v. Cosmopolitan Shipping Co. (1948)	no	
40	3	2	104704	103979	Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)	scotus	408441	104704	National Labor Relations Board v. Hearst Publications, Inc. (1944)	no	
40	4	2	104704	104389	Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)	scotus	408441	104704	American Stevedores, Inc. v. Porello (1947)	no	
40	5	2	104704	103761	Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)	scotus	408441	104704	Brady v. Roosevelt Steamship Co. (1943)	no	
41	0	2	104610	103522	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Olsen v. Nebraska Ex Rel. Western Reference & Bond Assn., Inc. (1941)	no	
41	1	2	104610	102784	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	West Coast Hotel Co. v. Parrish (1937)	no	
41	2	2	104610	3648247	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	State v. . Whitaker (1947)	no	
41	3	1	104610	104041	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Wallace Corp. v. National Labor Relations Board (1944)	no	
41	4	1	104610	102167	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Home Building & Loan Assn. v. Blaisdell (1934)	no	
41	5	1	104610	103342	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Veix v. Sixth Ward Building & Loan Assn. of Newark (1940)	no	
41	6	1	104610	104191	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	East New York Savings Bank v. Hahn (1945)	no	
41	7	1	104610	97368	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Chicago, Burlington & Quincy Railroad v. McGuire (1911)	no	
41	8	1	104610	102614	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Bayside Fish Flour Co. v. Gentry (1936)	no	
41	9	1	104610	98279	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Sage v. Hampe (1914)	no	
41	10	1	104610	96764	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Adair v. United States (1908)	yes	
41	11	1	104610	96276	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Lochner v. New York (1905)	no	
41	12	1	104610	94631	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Allgeyer v. Louisiana (1897)	no	
41	13	1	104610	98337	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Coppage v. Kansas (1915)	yes	
41	14	1	104610	103344	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Osborn v. Ozlin (1940)	no	
41	15	1	104610	98999	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Adams v. Tanner (1917)	no	
41	16	1	104610	100246	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Chas. Wolff Packing Co. v. Court of Industrial Relations (1923)	no	
41	17	1	104610	100628	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Chas. Wolff Packing Co. v. Court of Industrial Relations of Kansas (1925)	no	
41	18	1	104610	102224	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Nebbia v. New York (1934)	no	
41	19	1	104610	103442	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	United States v. Darby (1941)	no	
41	20	1	104610	103518	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	Phelps Dodge Corp. v. National Labor Relations Board (1941)	no	
41	21	1	104610	103870	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)	scotus	408409	104610	West Virginia State Board of Education v. Barnette (1943)	no	
42	0	5	104641	102539	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	Oklahoma Ex Rel. Oklahoma Tax Commission v. Barnsdall Refineries, Inc. (1936)	yes	
42	1	4	104641	102986	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	Helvering v. Mountain Producers Corp. (1938)	no	
42	2	4	104641	98296	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	Choctaw, Oklahoma & Gulf Railroad v. Harrison (1914)	yes	
42	3	4	104641	102861	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	James v. Dravo Contracting Co. (1937)	no	
42	-	3	104641	98689	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	Indian Territory Illuminating Oil Co. v. Oklahoma (1916)	yes	* not extracted
42	-	0	104641	8181584	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	Howard v. Gipsy Oil Co. (1918)	yes	* cite not in courtlistener
42	-	0	104641	8181635	Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)	scotus	113273	104641	Large Oil Co. v. Howard (1919)	yes	* cite not in courtlistener
43	0	6	105014	98362	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	Mutual Film Corp. v. Industrial Commission of Ohio (1915)	yes	
43	1	4	105014	101773	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	Near v. Minnesota Ex Rel. Olson (1931)	no	
43	2	4	105014	102991	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	Lovell v. City of Griffin (1938)	no	
43	3	3	105014	104623	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	Kovacs v. Cooper (1949)	no	
43	4	3	105014	103355	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	Cantwell v. Connecticut (1940)	no	
43	5	3	105014	102601	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	Grosjean v. American Press Co. (1936)	no	
43	6	3	105014	2568568	Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)	scotus	408622	105014	MATTER OF JOSEPH BURSTYN, INC. v. Wilson (1951)	no	
44	0	2	104965	96482	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	Ayer & Lord Co. v. Commonwealth of Kentucky (1906)	yes	
44	1	2	104965	93124	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	Pullman's Palace Car Co. v. Pennsylvania (1891)	no	
44	2	2	104965	96299	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	Old Dominion Steamship Co. v. Virginia (1905)	yes	
44	3	2	104965	96495	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	New York Ex Rel. New York Central & Hudson River Railroad v. Miller (1906)	no	
44	4	2	104965	88336	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	St. Louis v. Ferry Co. (1871)	yes	
44	5	2	104965	104628	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	Ott, Commissioner of Public Finance v. Mississippi Barge Line Co. (1949)	no	
44	6	2	104965	103990	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	Northwest Airlines, Inc. v. Minnesota (1944)	no	
44	7	2	104965	96335	Standard Oil Co. v. Peck,342 U.S. 382  (1952)	scotus	1163200	104965	Union Refrigerator Transit Co. v. Kentucky (1905)	no	
45	0	5	105319	103173	Carroll v. Lanza,349 U.S. 408  (1955)	scotus	1554859	105319	Pacific Employers Insurance v. Industrial Accident Comm'n (1939)	no	
45	1	5	105319	101915	Carroll v. Lanza,349 U.S. 408  (1955)	scotus	1554859	105319	Bradford Elec. Light Co. v. Clapper (1932)	yes	
45	2	4	105319	102412	Carroll v. Lanza,349 U.S. 408  (1955)	scotus	1554859	105319	Broderick v. Rosner (1935)	no	
45	3	4	105319	3526916	Carroll v. Lanza,349 U.S. 408  (1955)	scotus	1554859	105319	Bunner v. Patti (1938)	no	
45	4	4	105319	104916	Carroll v. Lanza,349 U.S. 408  (1955)	scotus	1554859	105319	Hughes v. Fetter (1951)	no	
46	0	13	105525	93107	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	In Re Ross (1891)	no	
46	1	9	105525	105326	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	United States Ex Rel. Toth v. Quarles (1955)	no	
46	2	6	105525	96130	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Dorr v. United States (1904)	no	
46	3	6	105525	105412	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Kinsella v. Krueger (1956)	yes	
46	4	5	105525	95504	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Downes v. Bidwell (1901)	no	
46	5	5	105525	95894	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Hawaii v. Mankichi (1903)	no	
46	6	5	105525	85272	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	M'culloch v. State of Maryland (1819)	no	
46	7	5	105525	2181793	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	In Re Di Bartolo (1943)	no	
46	8	5	105525	105004	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Madsen v. Kinsella (1952)	no	
46	9	5	105525	1528394	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Ex Parte Milligan (1867)	no	
46	10	5	105525	99954	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Balzac v. Porto Rico (1922)	no	
46	-	0	105525	105413	Reid v. Covert,354 U.S. 1  (1957)	scotus	253455	105525	Reid v. Covert, 351 U.S. 487 (1956)	yes	* cite not in courtlistener
47	0	5	105543	103736	Vanderbilt v. Vanderbilt,354 U.S. 416  (1957)	scotus	1507220	105543	Williams v. North Carolina (1943)	no	
47	1	4	105543	89656	Vanderbilt v. Vanderbilt,354 U.S. 416  (1957)	scotus	1507220	105543	Pennoyer v. Neff (1878)	no	
47	2	3	105543	97747	Vanderbilt v. Vanderbilt,354 U.S. 416  (1957)	scotus	1507220	105543	Thompson v. Thompson (1913)	yes	
47	3	3	105543	104568	Vanderbilt v. Vanderbilt,354 U.S. 416  (1957)	scotus	1507220	105543	Estin v. Estin (1948)	no	
48	0	18	106235	104252	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	Commissioner v. Wilcox (1946)	no	
48	1	7	106235	104992	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	Rutkin v. United States (1952)	no	
48	2	5	106235	1495711	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	McKnight v. Commissioner of Internal Revenue (1942)	no	
48	3	5	106235	101568	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	Corliss v. Bowers (1930)	no	
48	4	5	106235	101083	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	United States v. Sullivan (1927)	no	
48	5	5	106235	103292	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	Helvering v. Hallock (1940)	no	
48	6	4	106235	101937	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	North American Oil Consolidated v. Burnet (1932)	no	
48	7	4	106235	104867	James v. United States,366 U.S. 213  (1961)	scotus	1556001	106235	United States v. Lewis (1951)	no	
49	0	14	106285	104709	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	Wolf v. Colorado (1949)	yes	
49	1	10	106285	3580565	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	People v. Defore (1926)	no	
49	2	7	106285	104943	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	Rochin v. California (1952)	no	
49	3	7	106285	106107	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	Elkins v. United States (1960)	no	
49	4	6	106285	98094	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	Weeks v. United States (1914)	no	
49	5	6	106285	105194	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	Irvine v. California (1954)	no	
49	6	4	106285	1237532	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	People v. Cahan (1955)	no	
49	7	4	106285	91573	Mapp v. Ohio,367 U.S. 643  (1961)	scotus	2043318	106285	Boyd v. United States (1886)	no	
50	0	3	106576	100181	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Adkins v. Children's Hospital of Columbia (1923)	no	
50	1	2	106576	96276	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Lochner v. New York (1905)	no	
50	2	2	106576	101029	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Tyson & Brother v. Banton (1927)	no	
50	3	2	106576	103522	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Olsen v. Nebraska Ex Rel. Western Reference & Bond Assn., Inc. (1941)	no	
50	4	2	106576	101935	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Sproles v. Binford (1932)	no	
50	5	2	106576	104610	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Lincoln Federal Labor Union v. Northwestern Iron & Metal Co. (1949)	no	
50	6	2	106576	105285	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Williamson v. Lee Optical of Oklahoma, Inc. (1955)	no	
50	7	2	106576	2093296	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Home Budget Service, Inc. v. Boston Bar Association (1957)	no	
50	-	1	106576	98999	Ferguson v. Skrupa,372 U.S. 726  (1963)	scotus	1507832	106576	Adams v. Tanner (1917)	yes	* not extracted
51	0	7	106883	106545	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	Gideon v. Wainwright (1963)	no	
51	1	6	106883	2193029	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	The PEOPLE v. Escobedo (1963)	no	
51	2	6	106883	106822	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	Massiah v. United States (1964)	no	
51	3	5	106883	105750	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	Cicenia v. Lagay (1958)	yes	
51	4	5	106883	106595	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	White v. Maryland (1963)	no	
51	5	5	106883	105917	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	Spano v. New York (1959)	no	
51	6	4	106883	105745	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	Crooker v. California (1958)	yes	
51	7	4	106883	106300	Escobedo v. Illinois,378 U.S. 478  (1964)	scotus	2472190	106883	Hamilton v. Alabama (1961)	no	
52	0	8	107121	105848	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	Brown v. United States (1959)	yes	
52	1	2	107121	268056	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	United States v. Andimo Pappadio (1965)	no	
52	2	2	107121	267423	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	United States v. Carmine Tramunti (1965)	no	
52	3	2	107121	92334	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	Ex Parte Terry (1888)	no	
52	4	2	107121	106057	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	Levine v. United States (1960)	no	
52	5	2	107121	266063	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	United States v. Anthony Castaldi (1964)	no	
52	6	2	107121	267864	Harris v. United States,382 U.S. 162  (1965)	scotus	131808	107121	United States v. Salvatore Shillitani (1965)	no	
53	0	13	107081	104790	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	American Communications Assn. v. Douds (1950)	yes	
53	1	9	107081	106267	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	Communist Party of United States v. Subversive Activities Control Bd. (1961)	no	
53	2	5	107081	104353	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	Board of Governors of the Federal Reserve System v. Agnew (1947)	no	
53	3	5	107081	87778	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	Cummings v. Missouri (1867)	no	
53	4	5	107081	104303	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	United States v. Lovett (1946)	no	
53	5	4	107081	94855	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	Hawker v. New York (1898)	no	
53	6	4	107081	106534	United States v. Brown,381 U.S. 437  (1965)	scotus	195151	107081	Kennedy v. Mendoza-Martinez (1963)	no	
54	0	15	107252	106625	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Haynes v. Washington (1963)	no	
54	1	10	107252	94782	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Bram v. United States (1897)	no	
54	2	7	107252	106883	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Escobedo v. Illinois (1964)	no	
54	3	7	107252	106862	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Malloy v. Hogan (1964)	no	
54	4	6	107252	105745	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Crooker v. California (1958)	yes	
54	5	6	107252	103981	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Ashcraft v. Tennessee (1944)	no	
54	6	5	107252	106558	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Lynumn v. Illinois (1963)	no	
54	7	5	107252	100471	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Ziang Sung Wan v. United States (1924)	no	
54	8	5	107252	104108	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Malinski v. New York (1945)	no	
54	9	5	107252	91057	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Hopt v. People of Territory of Utah (1884)	no	
54	-	4	107252	105750	Miranda v. Arizona,384 U.S. 436  (1966)	scotus	1434683	107252	Cicenia v. Lagay (1958)	yes	* not extracted
55	0	8	107464	105658	Afroyim v. Rusk,387 U.S. 253  (1967)	scotus	1632799	107464	Perez v. Brownell (1958)	yes	
55	1	2	107464	94842	Afroyim v. Rusk,387 U.S. 253  (1967)	scotus	1632799	107464	United States v. Wong Kim Ark (1898)	no	
55	2	2	107464	91470	Afroyim v. Rusk,387 U.S. 253  (1967)	scotus	1632799	107464	Kurtz v. Moffitt (1885)	no	
55	3	2	107464	105659	Afroyim v. Rusk,387 U.S. 253  (1967)	scotus	1632799	107464	Trop v. Dulles (1958)	no	
55	4	2	107464	98579	Afroyim v. Rusk,387 U.S. 253  (1967)	scotus	1632799	107464	MacKenzie v. Hare (1915)	no	
56	0	7	107473	105880	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Frank v. Maryland (1959)	yes	
56	1	5	107473	106109	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Ohio Ex Rel. Eaton v. Price (1960)	no	
56	2	2	107473	106641	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Ker v. California (1963)	no	
56	3	2	107473	2305304	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Givner v. State (1956)	no	
56	4	2	107473	106777	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Stoner v. California (1964)	no	
56	5	2	107473	104605	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	McDonald v. United States (1948)	no	
56	6	2	107473	2062881	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Paquette v. City of Fall River (1959)	no	
56	7	2	107473	2008391	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Commonwealth v. Hadley (1966)	no	
56	8	2	107473	3620827	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Adamec v. Post (1937)	no	
56	9	2	107473	107262	Camara v. Municipal Court of San Francisco,387 U.S. 523  (1967)	scotus	1119480	107473	Schmerber v. California (1966)	no	
57	0	12	107564	107483	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Berger v. New York (1967)	no	
57	1	6	107564	107465	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Warden, Maryland Penitentiary v. Hayden (1967)	no	
57	2	6	107564	106187	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Silverman v. United States (1961)	no	
57	3	5	107564	106622	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Lopez v. United States (1963)	no	
57	4	5	107564	106641	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Ker v. California (1963)	no	
57	5	4	107564	106108	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Rios v. United States (1960)	no	
57	6	4	107564	2443377	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Goldman v. United States (1942)	yes	
57	-	0	107564	101320	Katz v. United States,389 U.S. 347  (1967)	scotus	203204	107564	Olmstead v. United States (1928)	yes	* cite not in courtlistener
58	0	7	107343	104974	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Adler v. Board of Ed. of City of New York (1952)	yes	
58	1	7	107343	106837	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Baggett v. Bullitt (1964)	no	
58	2	5	107343	107210	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Elfbrandt v. Russell (1966)	no	
58	3	4	107343	106514	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	National Ass'n for the Advancement of Colored People v. Button (1963)	no	
58	4	4	107343	105751	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Speiser v. Randall (1958)	no	
58	5	4	107343	106142	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Shelton v. Tucker (1960)	no	
58	6	4	107343	105537	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Yates v. United States (1957)	no	
58	7	4	107343	106311	Keyishian v. Board of Regents,385 U.S. 589  (1967)	scotus	265986	107343	Cramp v. Board of Public Instruction of Orange Cty. (1961)	no	
59	0	5	107689	106050	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Parker v. Ellis (1960)	yes	
59	1	3	107689	264986	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	United States of America Ex Rel. James P. Carafas v. J. Edwin Lavallee, Warden, Auburn Prison, Auburn, New York (1964)	no	
59	2	2	107689	107408	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Nowakowski v. Maroney (1967)	no	
59	3	1	107689	104336	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Fiswick v. United States (1946)	no	
59	4	1	107689	265136	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Nathan Thomas v. W. K. Cunningham, Jr., Superintendent of the Virginia State Penitentiary (1964)	no	
59	5	1	107689	107084	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Linkletter v. Walker (1965)	no	
59	6	1	107689	106285	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Mapp v. Ohio (1961)	no	
59	7	1	107689	107663	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Ginsberg v. New York (1968)	no	
59	8	1	107689	95249	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Ex Parte Baez (1900)	no	
59	9	1	107689	1425143	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	United States Ex Rel. Rivera v. Reeves (1965)	no	
59	10	1	107689	105176	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	United States v. Morgan (1954)	no	
59	11	1	107689	107631	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Walker v. Wainwright (1968)	no	
59	12	1	107689	105722	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Eskridge v. Washington State Board of Prison Terms & Paroles (1958)	no	
59	13	1	107689	103486	Carafas v. LaVallee,391 U.S. 234  (1968)	scotus	473228	107689	Ex Parte Hull (1941)	no	
60	0	8	107685	102879	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Palko v. Connecticut (1937)	no	
60	1	8	107685	106862	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Malloy v. Hogan (1964)	no	
60	2	6	107685	107014	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Pointer v. Texas (1965)	no	
60	3	6	107685	1236300	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Powell v. Alabama (1932)	no	
60	4	5	107685	102801	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	District of Columbia v. Clawans (1937)	no	
60	5	5	107685	106545	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Gideon v. Wainwright (1963)	no	
60	6	5	107685	95204	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Maxwell v. Dow (1900)	yes	
60	7	4	107685	106259	Duncan v. Louisiana,391 U.S. 145  (1968)	scotus	681195	107685	Irvin v. Dowd (1961)	no	
61	0	7	107746	105055	Lee v. Florida,392 U.S. 378  (1968)	scotus	1016314	107746	Schwartz v. Texas (1952)	yes	
61	1	6	107746	104709	Lee v. Florida,392 U.S. 378  (1968)	scotus	1016314	107746	Wolf v. Colorado (1949)	no	
61	2	5	107746	102883	Lee v. Florida,392 U.S. 378  (1968)	scotus	1016314	107746	Nardone v. United States (1937)	no	
61	3	4	107746	98094	Lee v. Florida,392 U.S. 378  (1968)	scotus	1016314	107746	Weeks v. United States (1914)	no	
